Customer_ID,Customer_Name,Contact,Business_Type,Location,Total_Purchases,Loyalty_Level
C12748,Priya Verma,9672559102,Wholesaler,Maharashtra,1887213,Platinum
C12749,Kiran Agarwal,9570216799,Retailer,Uttar Pradesh,1949775,Platinum
C12750,Divya Ghosh,9853677758,Mechanic,Tamil Nadu,1122977,Platinum
C12751,Sanjay Sharma,9300757472,Mechanic,Uttar Pradesh,1131890,Gold
C12752,Amit Sharma,,Wholesaler,Gujarat,486729,
C12753,Amit Sharma,9547795408,Wholesaler,Delhi,1748612,Gold
C12754,Sanjay Sharma,9234580211,Retailer,Uttar Pradesh,271350,Gold
C12755,Neha Reddy,9877258390,Retailer,Maharashtra,641893,Platinum
C12756,Sanjay Reddy,9121306252,Retailer,Gujarat,105362,Silver
C12757,Amit Bose,9423611674,Mechanic,Delhi,1678869,Gold
C12758,Anjali Agarwal,9282688344,Retailer,Uttar Pradesh,146867,Platinum
C12759,Amit Verma,9925056472,Mechanic,West Bengal,734879,Gold
C12760,Sanjay Agarwal,9729975923,Retailer,Uttar Pradesh,1449370,Platinum
C12761,Sanjay Sharma,9628720041,Wholesaler,Delhi,233159,Silver
C12762,Amit Nair,9494023821,Wholesaler,Tamil Nadu,1393504,Silver
C12763,Priya Mehta,9951577664,Mechanic,Tamil Nadu,536034,Gold
C12764,Vikram Sharma,9861734427,Wholesaler,Karnataka,1363529,Silver
C12765,Kiran Chopra,9686335083,Mechanic,Delhi,1340494,Platinum
C12766,Kiran Patil,9774733763,Mechanic,Uttar Pradesh,929803,Platinum
C12767,Raj Sharma,9194609468,Wholesaler,West Bengal,1893527,Gold
C12768,Vikram Ghosh,9162326232,Mechanic,Uttar Pradesh,1872075,Silver
C12769,Sanjay Bose,9200381959,Wholesaler,Tamil Nadu,1534749,Silver
C12770,Anjali Bose,9839283425,Retailer,Karnataka,992425,Platinum
C12771,Vikram Mehta,9431352762,Retailer,Uttar Pradesh,1031231,Platinum
C12772,Divya Verma,9168036318,Wholesaler,West Bengal,284968,Platinum
C12773,Divya Nair,9150431103,Wholesaler,West Bengal,1035394,Platinum
C12774,Sanjay Reddy,9875673494,Wholesaler,Uttar Pradesh,1242111,Silver
C12775,Priya Sharma,9131202186,Wholesaler,West Bengal,720008,Gold
C12776,Amit Ghosh,9665977217,Retailer,Maharashtra,1441497,Silver
C12777,Priya Mehta,9881111364,Mechanic,Tamil Nadu,1992047,Silver
C12778,Priya Bose,9261110679,Mechanic,Maharashtra,240798,Platinum
C12779,Neha Mehta,9469459211,Retailer,Maharashtra,135370,Platinum
C12780,Divya Sharma,9735984841,Mechanic,Tamil Nadu,884371,Platinum
C12781,Amit Ghosh,9782320796,Retailer,Delhi,1532267,Gold
C12782,Arun Patil,9292192446,Mechanic,Gujarat,1334995,Gold
C12783,Priya Sharma,9327202982,Wholesaler,Karnataka,1756684,Platinum
C12784,Neha Patil,9150825376,Wholesaler,Uttar Pradesh,485532,Platinum
C12785,Arun Chopra,9515434727,Wholesaler,Gujarat,268251,Silver
C12786,Priya Ghosh,9469931360,Retailer,Gujarat,1346142,Silver
C12787,Kiran Mehta,9203809103,Retailer,Gujarat,669804,Silver
C12788,Amit Reddy,9224344478,Mechanic,Gujarat,223398,Platinum
C12789,Divya Verma,9614054401,Mechanic,Tamil Nadu,1825884,Silver
C12790,Sanjay Verma,9544067425,Mechanic,Gujarat,1191541,Gold
C12791,Kiran Bose,9698653789,Retailer,Karnataka,1172489,Silver
C12792,Raj Nair,9272931055,Mechanic,Uttar Pradesh,730702,Gold
C12793,Raj Agarwal,9448978279,Wholesaler,Delhi,893810,Silver
C12794,Kiran Nair,9227633490,Mechanic,Tamil Nadu,877303,Gold
C12795,Vikram Mehta,9443580096,Wholesaler,Gujarat,514093,Platinum
C12796,Kiran Bose,9263195991,Retailer,West Bengal,108989,Gold
C12797,Raj Mehta,9952686585,Wholesaler,Uttar Pradesh,1139284,Silver
C12798,Sanjay Mehta,9992402515,Wholesaler,Tamil Nadu,1388881,Platinum
C12799,Amit Verma,9642256513,Wholesaler,Delhi,154169,Platinum
C12800,Divya Nair,9651694148,Retailer,Gujarat,1771117,Platinum
C12801,Kiran Agarwal,,Retailer,Maharashtra,204722,
C12802,Vikram Sharma,9145157319,Retailer,Tamil Nadu,1351110,Platinum
C12803,Neha Ghosh,9432855421,Retailer,Uttar Pradesh,1291097,Silver
C12804,Neha Chopra,9753784647,Mechanic,Uttar Pradesh,859168,Platinum
C12805,Neha Sharma,9547266609,Retailer,West Bengal,1173963,Silver
C12806,Anjali Mehta,9126443200,Wholesaler,Uttar Pradesh,1917813,Platinum
C12807,Kiran Patil,9984984166,Retailer,Tamil Nadu,1854218,Gold
C12808,Neha Ghosh,9491591043,Mechanic,Maharashtra,1637293,Platinum
C12809,Sanjay Patil,9394529109,Mechanic,Tamil Nadu,720952,Silver
C12810,Divya Mehta,9549801090,Mechanic,West Bengal,894662,Silver
C12811,Vikram Sharma,9705487945,Wholesaler,Delhi,899058,Platinum
C12812,Neha Ghosh,9125832974,Retailer,West Bengal,1588886,Gold
C12813,Kiran Reddy,9500926942,Retailer,Delhi,1687003,Platinum
C12814,Anjali Patil,9146256328,Retailer,West Bengal,1588289,Gold
C12815,Amit Reddy,9643299330,Wholesaler,Karnataka,1797625,Silver
C12816,Kiran Reddy,9422733923,Wholesaler,Tamil Nadu,1334193,Silver
C12817,Kiran Verma,9790645612,Mechanic,Uttar Pradesh,1524480,Platinum
C12818,Priya Chopra,9791021522,Mechanic,Tamil Nadu,1822926,Gold
C12819,Amit Chopra,9730139628,Retailer,Maharashtra,1856914,Silver
C12820,Sanjay Mehta,9895155930,Wholesaler,Karnataka,1200240,Gold
C12821,Amit Agarwal,9458869355,Wholesaler,Maharashtra,1945015,Platinum
C12822,Arun Agarwal,9806714577,Retailer,Tamil Nadu,1577948,Gold
C12823,Neha Reddy,9193543610,Retailer,Maharashtra,152602,Gold
C12824,Priya Nair,9609732478,Mechanic,Delhi,1145143,Silver
C12825,Arun Sharma,9903317115,Mechanic,Karnataka,1102051,Gold
C12826,Arun Bose,9115428296,Mechanic,Uttar Pradesh,1489710,Gold
C12827,Divya Ghosh,9378380062,Retailer,West Bengal,1465584,Silver
C12828,Priya Ghosh,9235037031,Retailer,Delhi,1617521,Silver
C12829,Kiran Reddy,9966826132,Mechanic,Gujarat,1675393,Platinum
C12830,Sanjay Chopra,9153361312,Mechanic,West Bengal,1382145,Silver
C12831,Priya Ghosh,9915720062,Wholesaler,Maharashtra,527320,Gold
C12832,Divya Mehta,9403677067,Wholesaler,Tamil Nadu,1537622,Platinum
C12833,Neha Patil,9614717416,Mechanic,Delhi,1939160,Silver
C12834,Sanjay Nair,9326221740,Mechanic,Karnataka,226745,Silver
C12835,Vikram Patil,9123468906,Wholesaler,West Bengal,1455849,Silver
C12836,Amit Chopra,9662338445,Mechanic,Gujarat,1335249,Platinum
C12837,Anjali Reddy,9989891500,Wholesaler,Delhi,817748,Platinum
C12838,Vikram Sharma,9572464888,Wholesaler,Uttar Pradesh,470464,Silver
C12839,Vikram Nair,9700120086,Wholesaler,Uttar Pradesh,1638033,Platinum
C12840,Sanjay Patil,9683076366,Retailer,Tamil Nadu,821187,Gold
C12841,Sanjay Chopra,9982507769,Retailer,Karnataka,119769,Gold
C12842,Sanjay Sharma,9573771257,Mechanic,Karnataka,1101038,Platinum
C12843,Sanjay Verma,9455905819,Wholesaler,West Bengal,1380336,Silver
C12844,Priya Agarwal,9236234117,Retailer,Delhi,93627,Platinum
C12845,Arun Bose,9515041085,Mechanic,Delhi,271431,Platinum
C12846,Kiran Sharma,9340894784,Mechanic,Karnataka,1123006,Silver
C12847,Vikram Chopra,9272940999,Mechanic,Uttar Pradesh,344021,Silver
C12848,Vikram Bose,9277600588,Mechanic,Maharashtra,1738077,Gold
C12849,Kiran Ghosh,9903557815,Mechanic,Karnataka,670109,Gold
C12850,Neha Bose,9660719656,Wholesaler,Tamil Nadu,344158,Platinum
C12851,Vikram Bose,9373077341,Mechanic,Delhi,758832,Gold
C12852,Kiran Ghosh,9417355539,Wholesaler,Uttar Pradesh,174024,Silver
C12853,Neha Agarwal,9224188679,Retailer,West Bengal,661038,Silver
C12854,Sanjay Agarwal,9350108196,Mechanic,Delhi,1652256,Gold
C12855,Sanjay Mehta,9347742030,Retailer,Uttar Pradesh,287482,Platinum
C12856,Vikram Ghosh,9828777233,Wholesaler,Karnataka,1197342,Gold
C12857,Anjali Chopra,9306176871,Wholesaler,Tamil Nadu,695359,Silver
C12858,Kiran Mehta,9445315669,Retailer,Maharashtra,422756,Gold
C12859,Divya Nair,9692707408,Mechanic,Uttar Pradesh,1948943,Gold
C12860,Kiran Verma,9800202577,Mechanic,Uttar Pradesh,1825388,Silver
C12861,Kiran Patil,9158516608,Retailer,Delhi,1436426,Platinum
C12862,Neha Reddy,9287913579,Retailer,Karnataka,1085592,Silver
C12863,Priya Reddy,9833718297,Retailer,Gujarat,1176847,Gold
C12864,Vikram Chopra,9179355637,Mechanic,Karnataka,1917356,Silver
C12865,Vikram Sharma,9164005258,Mechanic,Karnataka,862971,Platinum
C12866,Arun Sharma,9331718544,Mechanic,Tamil Nadu,1373262,Platinum
C12867,Divya Agarwal,9615738107,Retailer,Karnataka,1878001,Platinum
C12868,Divya Chopra,9903378668,Mechanic,Uttar Pradesh,1459326,Platinum
C12869,Arun Verma,9611751568,Wholesaler,Karnataka,727627,Gold
C12870,Vikram Reddy,,Retailer,Karnataka,706136,
C12871,Kiran Ghosh,9130167828,Mechanic,Delhi,487435,Gold
C12872,Amit Agarwal,9252423431,Retailer,Karnataka,443839,Gold
C12873,Vikram Ghosh,9356309617,Wholesaler,Tamil Nadu,1292141,Platinum
C12874,Kiran Mehta,9986236186,Wholesaler,Gujarat,1880672,Platinum
C12875,Neha Bose,9330357235,Retailer,Delhi,1067267,Gold
C12876,Amit Verma,9441082693,Retailer,Uttar Pradesh,1904778,Gold
C12877,Sanjay Sharma,9682731976,Wholesaler,Gujarat,1203910,Silver
C12878,Anjali Chopra,9249675269,Retailer,Karnataka,1899731,Platinum
C12879,Amit Patil,9312930670,Wholesaler,Maharashtra,218615,Gold
C12880,Vikram Ghosh,9455021104,Wholesaler,Gujarat,1582383,Gold
C12881,Priya Chopra,9964010901,Mechanic,Tamil Nadu,605615,Gold
C12882,Amit Mehta,9125214513,Retailer,Maharashtra,242646,Gold
C12883,Priya Chopra,9568839626,Retailer,Tamil Nadu,1393775,Gold
C12884,Raj Chopra,9286749647,Mechanic,Uttar Pradesh,1652628,Platinum
C12885,Arun Ghosh,9602991276,Wholesaler,Maharashtra,425529,Silver
C12886,Sanjay Patil,9433084310,Retailer,Karnataka,532370,Silver
C12887,Amit Mehta,9818581763,Mechanic,Maharashtra,1413511,Silver
C12888,Priya Chopra,9188777102,Mechanic,Uttar Pradesh,615011,Platinum
C12889,Vikram Chopra,9896320926,Retailer,Gujarat,935879,Gold
C12890,Sanjay Sharma,,Mechanic,Maharashtra,1596640,
C12891,Anjali Ghosh,9993874476,Wholesaler,Tamil Nadu,1829087,Gold
C12892,Kiran Patil,9941755373,Mechanic,Karnataka,1900890,Silver
C12893,Anjali Patil,9497298448,Wholesaler,Tamil Nadu,915164,Platinum
C12894,Priya Sharma,9608268005,Wholesaler,Karnataka,1598945,Silver
C12895,Raj Nair,9157224740,Retailer,Gujarat,1544029,Silver
C12896,Priya Bose,9645528847,Mechanic,West Bengal,1859953,Gold
C12897,Arun Agarwal,9976487431,Wholesaler,Delhi,1833381,Gold
C12898,Amit Reddy,9669947797,Wholesaler,Gujarat,1125668,Silver
C12899,Priya Verma,9316551899,Mechanic,Uttar Pradesh,1349324,Platinum
C12900,Vikram Nair,9279692455,Wholesaler,Gujarat,953321,Platinum
C12901,Anjali Verma,9644935736,Mechanic,Delhi,1120249,Gold
C12902,Arun Chopra,9522148944,Retailer,Tamil Nadu,179980,Silver
C12903,Vikram Reddy,9138349074,Wholesaler,Gujarat,746998,Silver
C12904,Sanjay Agarwal,9383325166,Wholesaler,Karnataka,200913,Silver
C12905,Neha Reddy,9202794274,Mechanic,Maharashtra,1658376,Platinum
C12906,Kiran Nair,9508601386,Mechanic,Gujarat,68737,Platinum
C12907,Anjali Chopra,9207288352,Mechanic,Delhi,1575360,Silver
C12908,Neha Bose,9434582711,Mechanic,Gujarat,1067487,Silver
C12909,Raj Verma,9341324337,Wholesaler,Tamil Nadu,1392781,Platinum
C12910,Anjali Patil,9466889476,Retailer,Tamil Nadu,1244337,Gold
C12911,Amit Sharma,9400266301,Retailer,Tamil Nadu,218842,Silver
C12912,Arun Mehta,9336047079,Retailer,Karnataka,792610,Platinum
C12913,Vikram Reddy,9968262648,Retailer,Uttar Pradesh,1626830,Gold
C12914,Sanjay Bose,9865884181,Mechanic,Uttar Pradesh,1489422,Platinum
C12915,Anjali Bose,9426864117,Wholesaler,Gujarat,933485,Silver
C12916,Amit Ghosh,9728031775,Wholesaler,Tamil Nadu,1805829,Platinum
C12917,Kiran Mehta,9220582972,Wholesaler,West Bengal,1407254,Silver
C12918,Vikram Mehta,9867915315,Mechanic,Maharashtra,1292778,Platinum
C12919,Sanjay Patil,9907848347,Wholesaler,Uttar Pradesh,1312421,Platinum
C12920,Anjali Sharma,9795623244,Mechanic,Tamil Nadu,1301519,Silver
C12921,Priya Chopra,9857252178,Wholesaler,Uttar Pradesh,1467808,Silver
C12922,Raj Sharma,9640091049,Retailer,Karnataka,1642654,Silver
C12923,Vikram Reddy,9714527018,Mechanic,Maharashtra,1150680,Platinum
C12924,Anjali Nair,9262383556,Wholesaler,Maharashtra,164507,Silver
C12925,Priya Sharma,9430062597,Retailer,Delhi,235287,Platinum
C12926,Vikram Agarwal,9985491531,Retailer,Tamil Nadu,1189707,Gold
C12927,Arun Sharma,9471476338,Retailer,Tamil Nadu,1373905,Platinum
C12928,Raj Sharma,9813307499,Mechanic,Gujarat,256384,Silver
C12929,Amit Bose,9438628607,Mechanic,Karnataka,1857151,Gold
C12930,Amit Reddy,9585986825,Wholesaler,West Bengal,1633670,Gold
C12931,Priya Chopra,9882955636,Retailer,Gujarat,723615,Gold
C12932,Amit Agarwal,9407467952,Wholesaler,West Bengal,698258,Silver
C12933,Anjali Patil,9798973679,Wholesaler,Delhi,1377730,Gold
C12934,Priya Mehta,9551741950,Retailer,Uttar Pradesh,545727,Silver
C12935,Raj Ghosh,9772373350,Wholesaler,Uttar Pradesh,1627630,Gold
C12936,Neha Patil,9416855115,Mechanic,West Bengal,536506,Gold
C12937,Divya Verma,9876744009,Wholesaler,Uttar Pradesh,582505,Gold
C12938,Sanjay Mehta,9349774571,Retailer,Karnataka,1265464,Gold
C12939,Arun Verma,9310297767,Mechanic,Uttar Pradesh,878013,Gold
C12940,Anjali Reddy,9347579211,Mechanic,Delhi,948113,Platinum
C12941,Raj Patil,9160617895,Wholesaler,Tamil Nadu,1454317,Gold
C12942,Priya Patil,9392302557,Wholesaler,West Bengal,255516,Platinum
C12943,Kiran Ghosh,9976869673,Mechanic,Karnataka,888244,Silver
C12944,Vikram Agarwal,9117256829,Wholesaler,Karnataka,385347,Silver
C12945,Amit Nair,9332991278,Retailer,Tamil Nadu,494109,Gold
C12946,Kiran Reddy,9147347933,Wholesaler,Uttar Pradesh,1478480,Silver
C12947,Raj Ghosh,9815514471,Wholesaler,Karnataka,352815,Gold
C12948,Amit Ghosh,9814111755,Mechanic,Delhi,679317,Platinum
C12949,Anjali Patil,9853707492,Wholesaler,Delhi,1905125,Silver
C12950,Vikram Reddy,9463906537,Wholesaler,Gujarat,867610,Gold
C12951,Vikram Ghosh,9687899133,Wholesaler,Maharashtra,1430720,Gold
C12952,Vikram Patil,9934764828,Retailer,Tamil Nadu,1420838,Silver
C12953,Sanjay Reddy,9187328112,Wholesaler,Uttar Pradesh,182917,Silver
C12954,Amit Reddy,9637817984,Retailer,Karnataka,652253,Silver
C12955,Anjali Patil,9227015585,Retailer,West Bengal,1598301,Gold
C12956,Divya Patil,9486891977,Retailer,Gujarat,1777955,Gold
C12957,Arun Ghosh,9811505924,Retailer,Delhi,675350,Gold
C12958,Divya Reddy,9651382236,Mechanic,Tamil Nadu,1049954,Platinum
C12959,Raj Chopra,9475606442,Retailer,Uttar Pradesh,631017,Gold
C12960,Vikram Bose,9353619839,Wholesaler,Tamil Nadu,1310346,Gold
C12961,Sanjay Agarwal,9468496459,Retailer,Uttar Pradesh,499685,Gold
C12962,Sanjay Reddy,9103448625,Wholesaler,Delhi,270933,Silver
C12963,Sanjay Mehta,,Retailer,Maharashtra,1511054,
C12964,Kiran Verma,9234681043,Mechanic,Tamil Nadu,446620,Platinum
C12965,Arun Agarwal,9746735835,Retailer,Karnataka,1294233,Platinum
C12966,Raj Bose,9263207959,Retailer,West Bengal,795909,Silver
C12967,Kiran Verma,9487270622,Mechanic,West Bengal,623822,Platinum
C12968,Raj Nair,9674857702,Retailer,Delhi,1152738,Platinum
C12969,Anjali Sharma,9812506510,Wholesaler,Tamil Nadu,491694,Gold
C12970,Arun Reddy,9135866277,Retailer,West Bengal,1927257,Gold
C12971,Kiran Ghosh,9887822626,Retailer,Tamil Nadu,1715828,Gold
C12972,Anjali Verma,9904390025,Retailer,Delhi,710428,Gold
C12973,Arun Reddy,9740524802,Mechanic,Maharashtra,1276384,Gold
C12974,Sanjay Mehta,9963091819,Retailer,West Bengal,1842950,Platinum
C12975,Raj Verma,9741007511,Retailer,Karnataka,1962452,Gold
C12976,Raj Bose,9396344676,Wholesaler,Gujarat,1010916,Platinum
C12977,Priya Reddy,9757401963,Retailer,Delhi,927429,Silver
C12978,Kiran Verma,9167656983,Retailer,Gujarat,1667318,Platinum
C12979,Vikram Nair,9711388951,Retailer,Maharashtra,1822486,Gold
C12980,Sanjay Nair,9803001004,Retailer,Karnataka,430814,Gold
C12981,Arun Reddy,9922678862,Wholesaler,Gujarat,349086,Gold
C12982,Priya Bose,9370014835,Wholesaler,Karnataka,926852,Silver
C12983,Kiran Chopra,9930672693,Mechanic,West Bengal,1943078,Silver
C12984,Arun Chopra,9357917561,Retailer,Tamil Nadu,380784,Platinum
C12985,Kiran Bose,9575909382,Mechanic,Delhi,1248969,Platinum
C12986,Sanjay Agarwal,9310270235,Mechanic,Karnataka,1620219,Gold
C12987,Anjali Chopra,9355774017,Retailer,West Bengal,1112593,Gold
C12988,Amit Reddy,9329503127,Wholesaler,Maharashtra,354817,Gold
C12989,Sanjay Patil,9172167295,Wholesaler,Uttar Pradesh,1831535,Platinum
C12990,Amit Reddy,9289159165,Retailer,Karnataka,833694,Gold
C12991,Amit Nair,9974384558,Retailer,Maharashtra,950550,Platinum
C12992,Raj Verma,9996209188,Wholesaler,Delhi,263942,Platinum
C12993,Divya Chopra,9760250993,Retailer,West Bengal,1673451,Gold
C12994,Neha Reddy,9319777888,Retailer,Maharashtra,1496357,Gold
C12995,Vikram Nair,9848595197,Retailer,Tamil Nadu,1591634,Platinum
C12996,Divya Reddy,9669471036,Wholesaler,Gujarat,1076612,Platinum
C12997,Amit Reddy,9509125319,Mechanic,Maharashtra,1701625,Platinum
C12998,Vikram Mehta,9895758457,Mechanic,Maharashtra,1516113,Platinum
C12999,Raj Mehta,9478868329,Retailer,West Bengal,1084360,Silver
C13000,Amit Ghosh,9461059476,Wholesaler,West Bengal,371685,Gold
C13001,Vikram Patil,9532694436,Retailer,Karnataka,1674216,Platinum
C13002,Vikram Sharma,9932941018,Wholesaler,Gujarat,1358376,Silver
C13003,Kiran Patil,9692075468,Retailer,Maharashtra,1653487,Silver
C13004,Anjali Patil,9466164084,Wholesaler,Maharashtra,208699,Platinum
C13005,Priya Verma,9806182151,Wholesaler,West Bengal,1149398,Silver
C13006,Arun Sharma,9163664419,Mechanic,Uttar Pradesh,571471,Silver
C13007,Neha Mehta,9267858802,Retailer,Tamil Nadu,1799565,Silver
C13008,Anjali Chopra,9246856239,Mechanic,Uttar Pradesh,1360494,Gold
C13009,Priya Patil,9110473852,Mechanic,West Bengal,274318,Platinum
C13010,Raj Bose,9785572038,Wholesaler,Tamil Nadu,397428,Gold
C13011,Vikram Patil,9670569278,Retailer,Gujarat,1575827,Silver
C13012,Arun Chopra,9119368900,Wholesaler,Uttar Pradesh,1139760,Silver
C13013,Priya Nair,9501807587,Wholesaler,West Bengal,706206,Silver
C13014,Vikram Reddy,9304003273,Wholesaler,Gujarat,999896,Gold
C13015,Raj Verma,9684098911,Retailer,Delhi,1088893,Platinum
C13016,Sanjay Mehta,9858798421,Retailer,Maharashtra,1163377,Silver
C13017,Amit Mehta,9419018424,Wholesaler,Gujarat,1998523,Gold
C13018,Raj Nair,9911167988,Retailer,Tamil Nadu,261190,Gold
C13019,Neha Mehta,9632504469,Wholesaler,Delhi,1808523,Gold
C13020,Sanjay Ghosh,9977042235,Retailer,Tamil Nadu,414517,Gold
C13021,Anjali Agarwal,9823902428,Retailer,Karnataka,954076,Platinum
C13022,Kiran Verma,9825101005,Mechanic,Karnataka,103539,Silver
C13023,Vikram Chopra,9719068870,Wholesaler,Maharashtra,336175,Silver
C13024,Anjali Sharma,9847315969,Mechanic,Delhi,404517,Platinum
C13025,Vikram Agarwal,9264260420,Mechanic,Delhi,187983,Silver
C13026,Neha Ghosh,9583088064,Wholesaler,Karnataka,1272191,Gold
C13027,Priya Reddy,9737858951,Wholesaler,Maharashtra,171436,Silver
C13028,Priya Agarwal,9496827780,Retailer,Gujarat,1869594,Gold
C13029,Priya Mehta,9170135123,Wholesaler,Karnataka,958805,Platinum
C13030,Neha Verma,9328011406,Mechanic,Delhi,1454804,Silver
C13031,Priya Ghosh,9297745871,Mechanic,Tamil Nadu,624656,Silver
C13032,Vikram Agarwal,9935368257,Wholesaler,Uttar Pradesh,1840962,Platinum
C13033,Kiran Chopra,9897823418,Mechanic,Delhi,1616310,Gold
C13034,Raj Ghosh,9400633234,Retailer,Maharashtra,1743105,Silver
C13035,Priya Ghosh,9525420606,Mechanic,Delhi,273305,Gold
C13036,Kiran Ghosh,9449281336,Retailer,West Bengal,1253273,Silver
C13037,Sanjay Ghosh,9181621608,Mechanic,Delhi,128448,Platinum
C13038,Vikram Bose,9686422868,Retailer,West Bengal,167399,Silver
C13039,Arun Bose,9302798808,Retailer,Karnataka,125014,Gold
C13040,Vikram Reddy,9833659077,Wholesaler,Gujarat,372645,Silver
C13041,Raj Bose,9496975101,Retailer,West Bengal,213897,Platinum
C13042,Raj Reddy,9737989202,Wholesaler,Delhi,1829348,Gold
C13043,Raj Chopra,9206742036,Mechanic,Gujarat,1814768,Platinum
C13044,Amit Mehta,9373816493,Mechanic,Uttar Pradesh,524923,Gold
C13045,Amit Sharma,9566828532,Mechanic,Gujarat,1624168,Gold
C13046,Priya Ghosh,9221657244,Retailer,Delhi,1673646,Silver
C13047,Anjali Verma,9775839853,Mechanic,Delhi,365376,Platinum
C13048,Amit Verma,9279574501,Mechanic,Uttar Pradesh,1184799,Platinum
C13049,Amit Chopra,9147873057,Wholesaler,Maharashtra,1484766,Silver
C13050,Priya Patil,9222769584,Wholesaler,Karnataka,1508588,Gold
C13051,Divya Patil,9884011592,Mechanic,West Bengal,887202,Silver
C13052,Kiran Ghosh,9384929139,Mechanic,Tamil Nadu,1873795,Platinum
C13053,Kiran Bose,9143626813,Retailer,West Bengal,1169248,Gold
C13054,Arun Ghosh,9882706786,Retailer,Delhi,1625641,Platinum
C13055,Anjali Mehta,9586865018,Mechanic,Tamil Nadu,1820211,Gold
C13056,Raj Ghosh,9733087543,Wholesaler,Tamil Nadu,1545843,Gold
C13057,Arun Bose,9643791136,Mechanic,West Bengal,931058,Silver
C13058,Sanjay Verma,9342469758,Retailer,Uttar Pradesh,1343735,Platinum
C13059,Amit Mehta,9394789129,Wholesaler,West Bengal,165606,Silver
C13060,Anjali Bose,9119569537,Wholesaler,West Bengal,90353,Silver
C13061,Sanjay Verma,9105948848,Retailer,West Bengal,1276169,Silver
C13062,Divya Reddy,9582876214,Mechanic,Uttar Pradesh,1913666,Platinum
C13063,Amit Bose,9982256145,Mechanic,Uttar Pradesh,1169733,Platinum
C13064,Kiran Sharma,9577624939,Mechanic,Karnataka,999329,Gold
C13065,Anjali Agarwal,9946338309,Retailer,Maharashtra,1253839,Gold
C13066,Divya Nair,9181028826,Wholesaler,Maharashtra,1766303,Gold
C13067,Arun Ghosh,9960682307,Retailer,West Bengal,1100079,Gold
C13068,Anjali Nair,9838143245,Mechanic,Maharashtra,1937387,Silver
C13069,Kiran Agarwal,9800107953,Retailer,West Bengal,837259,Gold
C13070,Sanjay Patil,9552216572,Wholesaler,West Bengal,856047,Platinum
C13071,Divya Chopra,9777780315,Retailer,West Bengal,1310273,Gold
C13072,Sanjay Verma,9164325452,Mechanic,Gujarat,364169,Platinum
C13073,Divya Verma,9207370177,Wholesaler,Karnataka,190881,Silver
C13074,Kiran Agarwal,9890260715,Retailer,Delhi,1177467,Silver
C13075,Neha Patil,9133473062,Retailer,Maharashtra,960497,Platinum
C13076,Raj Nair,9703024365,Wholesaler,Maharashtra,1448492,Silver
C13077,Divya Agarwal,9878649727,Wholesaler,Karnataka,1075684,Platinum
C13078,Amit Patil,9963740933,Mechanic,Karnataka,719307,Platinum
C13079,Priya Reddy,9886596047,Wholesaler,West Bengal,1058125,Platinum
C13080,Raj Reddy,9336667725,Mechanic,West Bengal,1890640,Silver
C13081,Priya Ghosh,9932613012,Retailer,Gujarat,845318,Gold
C13082,Priya Agarwal,9217876360,Mechanic,Gujarat,561183,Silver
C13083,Raj Agarwal,9573826095,Retailer,Delhi,1643264,Silver
C13084,Anjali Mehta,9964516398,Wholesaler,Maharashtra,473008,Silver
C13085,Neha Chopra,9359410012,Retailer,Karnataka,1215332,Silver
C13086,Divya Bose,,Wholesaler,Delhi,145586,
C13087,Neha Bose,9993745696,Retailer,Maharashtra,113414,Gold
C13088,Raj Sharma,9751624282,Retailer,Delhi,1644872,Gold
C13089,Raj Reddy,9879786500,Retailer,Delhi,1049322,Platinum
C13090,Kiran Nair,9706530254,Retailer,Uttar Pradesh,1759459,Gold
C13091,Anjali Mehta,9562153874,Mechanic,West Bengal,190510,Silver
C13092,Neha Chopra,9317875528,Retailer,Delhi,287967,Platinum
C13093,Arun Mehta,9288014233,Mechanic,West Bengal,1868061,Silver
C13094,Anjali Mehta,9202361568,Wholesaler,Maharashtra,1408879,Platinum
C13095,Neha Ghosh,9495224379,Wholesaler,Gujarat,475975,Silver
C13096,Anjali Ghosh,9485903933,Mechanic,Maharashtra,1815864,Platinum
C13097,Anjali Chopra,9337890184,Wholesaler,West Bengal,1688687,Platinum
C13098,Priya Mehta,9798490883,Wholesaler,Gujarat,1376516,Gold
C13099,Sanjay Mehta,9917309207,Retailer,Uttar Pradesh,428235,Platinum
C13100,Vikram Mehta,9358841849,Retailer,Tamil Nadu,1955076,Gold
C13101,Raj Chopra,9762134350,Retailer,Gujarat,1666001,Gold
C13102,Vikram Sharma,9944124947,Mechanic,Delhi,1918216,Gold
C13103,Raj Mehta,9598410669,Mechanic,Maharashtra,1907004,Platinum
C13104,Sanjay Agarwal,9444088691,Wholesaler,Uttar Pradesh,710245,Gold
C13105,Vikram Patil,9316940806,Retailer,Delhi,268084,Gold
C13106,Anjali Patil,9209232706,Mechanic,Uttar Pradesh,1460292,Platinum
C13107,Raj Ghosh,9630764965,Mechanic,Gujarat,696195,Platinum
C13108,Kiran Chopra,9451485372,Retailer,Tamil Nadu,581152,Silver
C13109,Divya Mehta,9240952963,Mechanic,Delhi,499375,Silver
C13110,Divya Reddy,9977475955,Retailer,Tamil Nadu,1060128,Platinum
C13111,Anjali Bose,9985859891,Wholesaler,Karnataka,377865,Gold
C13112,Priya Verma,9686599715,Wholesaler,Tamil Nadu,136177,Platinum
